Datetime,Close,High,Low,Open,Volume
,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI
2025-04-07 05:00:00+00:00,21983.650390625,22082.69921875,21935.75,22004.400390625,0
2025-04-07 05:30:00+00:00,22009.099609375,22015.900390625,21949.30078125,21980.25,0
2025-04-07 06:00:00+00:00,21965.19921875,22069.5,21948.849609375,22006.849609375,0
2025-04-07 06:30:00+00:00,21846.150390625,21967.69921875,21839.400390625,21965.400390625,0
2025-04-07 07:00:00+00:00,21865.25,21943.25,21796.900390625,21846.19921875,0
2025-04-07 07:30:00+00:00,21898.099609375,21918.849609375,21814.349609375,21865.75,0
2025-04-07 08:00:00+00:00,21985.0,22037.80078125,21885.19921875,21898.05078125,0
2025-04-07 08:30:00+00:00,22020.55078125,22036.55078125,21964.849609375,21984.5,0
2025-04-07 09:00:00+00:00,22046.5,22080.849609375,21996.5,22020.150390625,0
2025-04-07 09:30:00+00:00,22238.0,22253.19921875,22040.900390625,22046.19921875,0
2025-04-08 04:00:00+00:00,22412.75,22550.0,22393.69921875,22545.150390625,0
2025-04-08 04:30:00+00:00,22424.349609375,22432.400390625,22370.05078125,22414.30078125,0
2025-04-08 05:00:00+00:00,22374.400390625,22432.599609375,22272.900390625,22425.30078125,0
2025-04-08 05:30:00+00:00,22363.05078125,22489.94921875,22323.150390625,22374.75,0
2025-04-08 06:00:00+00:00,22401.599609375,22434.5,22319.400390625,22364.80078125,0
2025-04-08 06:30:00+00:00,22583.849609375,22584.05078125,22453.75,22466.80078125,0
2025-04-08 07:00:00+00:00,22667.55078125,22670.94921875,22563.900390625,22584.5,0
2025-04-08 07:30:00+00:00,22687.30078125,22688.80078125,22609.75,22668.25,0
2025-04-08 08:00:00+00:00,22546.400390625,22696.650390625,22461.75,22688.0,0
2025-04-08 08:30:00+00:00,22654.05078125,22664.900390625,22512.94921875,22546.94921875,0
2025-04-08 09:00:00+00:00,22577.80078125,22657.349609375,22530.80078125,22654.44921875,0
2025-04-08 09:30:00+00:00,22547.19921875,22578.55078125,22517.150390625,22577.80078125,0
2025-04-09 04:00:00+00:00,22387.849609375,22468.30078125,22362.099609375,22382.900390625,0
2025-04-09 04:30:00+00:00,22398.19921875,22455.44921875,22357.05078125,22387.150390625,0
2025-04-09 05:00:00+00:00,22393.55078125,22405.0,22368.75,22398.44921875,0
2025-04-09 05:30:00+00:00,22408.400390625,22410.349609375,22353.5,22393.94921875,0
2025-04-09 06:00:00+00:00,22414.849609375,22435.44921875,22406.400390625,22409.44921875,0
2025-04-09 06:30:00+00:00,22421.0,22434.05078125,22405.599609375,22415.150390625,0
2025-04-09 07:00:00+00:00,22425.30078125,22448.80078125,22415.150390625,22421.349609375,0
2025-04-09 07:30:00+00:00,22417.099609375,22436.55078125,22409.69921875,22425.650390625,0
2025-04-09 08:00:00+00:00,22398.650390625,22425.44921875,22396.55078125,22419.94921875,0
2025-04-09 08:30:00+00:00,22403.25,22409.150390625,22396.349609375,22398.849609375,0
2025-04-09 09:00:00+00:00,22399.05078125,22407.5,22396.349609375,22403.849609375,0
2025-04-09 09:30:00+00:00,22420.400390625,22424.75,22387.349609375,22399.400390625,0
2025-04-11 04:00:00+00:00,22827.599609375,22874.25,22761.80078125,22762.44921875,0
2025-04-11 04:30:00+00:00,22799.849609375,22859.69921875,22785.80078125,22827.19921875,0
2025-04-11 05:00:00+00:00,22806.349609375,22836.19921875,22736.05078125,22799.55078125,0
2025-04-11 05:30:00+00:00,22857.099609375,22859.849609375,22805.69921875,22806.650390625,0
2025-04-11 06:00:00+00:00,22875.30078125,22895.05078125,22856.75,22857.25,0
2025-04-11 06:30:00+00:00,22906.05078125,22923.900390625,22868.0,22875.400390625,0
2025-04-11 07:00:00+00:00,22886.44921875,22906.94921875,22872.75,22906.19921875,0
2025-04-11 07:30:00+00:00,22874.19921875,22916.099609375,22872.25,22887.44921875,0
2025-04-11 08:00:00+00:00,22834.75,22879.55078125,22824.30078125,22874.599609375,0
2025-04-11 08:30:00+00:00,22769.80078125,22835.25,22762.0,22835.25,0
2025-04-11 09:00:00+00:00,22827.0,22834.75,22770.849609375,22771.25,0
2025-04-11 09:30:00+00:00,22844.5,22855.55078125,22810.94921875,22826.650390625,0
2025-04-15 04:00:00+00:00,23306.099609375,23330.650390625,23264.650390625,23297.900390625,0
2025-04-15 04:30:00+00:00,23314.900390625,23322.94921875,23298.19921875,23306.55078125,0
2025-04-15 05:00:00+00:00,23309.55078125,23315.94921875,23300.44921875,23314.05078125,0
2025-04-15 05:30:00+00:00,23311.0,23316.349609375,23292.19921875,23309.44921875,0
2025-04-15 06:00:00+00:00,23312.80078125,23316.150390625,23291.650390625,23310.69921875,0
2025-04-15 06:30:00+00:00,23337.349609375,23341.5,23311.25,23312.599609375,0
2025-04-15 07:00:00+00:00,23337.80078125,23350.349609375,23334.19921875,23337.650390625,0
2025-04-15 07:30:00+00:00,23334.19921875,23350.650390625,23325.849609375,23338.349609375,0
2025-04-15 08:00:00+00:00,23325.75,23337.900390625,23322.150390625,23334.80078125,0
2025-04-15 08:30:00+00:00,23323.19921875,23334.900390625,23315.19921875,23325.44921875,0
2025-04-15 09:00:00+00:00,23312.0,23328.05078125,23308.349609375,23323.099609375,0
2025-04-15 09:30:00+00:00,23344.099609375,23357.099609375,23308.349609375,23312.19921875,0
2025-04-16 04:00:00+00:00,23358.0,23372.5,23326.650390625,23334.19921875,0
2025-04-16 04:30:00+00:00,23302.150390625,23370.349609375,23289.05078125,23357.900390625,0
2025-04-16 05:00:00+00:00,23286.25,23314.599609375,23280.75,23302.80078125,0
2025-04-16 05:30:00+00:00,23322.900390625,23336.349609375,23274.0,23287.650390625,0
2025-04-16 06:00:00+00:00,23326.55078125,23341.349609375,23316.0,23323.55078125,0
2025-04-16 06:30:00+00:00,23347.55078125,23356.0,23325.0,23327.69921875,0
2025-04-16 07:00:00+00:00,23342.44921875,23362.05078125,23340.69921875,23348.599609375,0
2025-04-16 07:30:00+00:00,23294.80078125,23358.44921875,23291.55078125,23343.44921875,0
2025-04-16 08:00:00+00:00,23380.25,23394.25,23286.0,23297.30078125,0
2025-04-16 08:30:00+00:00,23410.5,23430.5,23379.849609375,23380.69921875,0
2025-04-16 09:00:00+00:00,23431.44921875,23434.05078125,23395.69921875,23411.69921875,0
2025-04-16 09:30:00+00:00,23434.349609375,23452.05078125,23420.849609375,23431.599609375,0
2025-04-17 04:00:00+00:00,23413.099609375,23434.55078125,23302.25,23309.80078125,0
2025-04-17 04:30:00+00:00,23391.69921875,23417.349609375,23341.05078125,23413.05078125,0
2025-04-17 05:00:00+00:00,23406.650390625,23444.849609375,23392.0,23392.0,0
2025-04-17 05:30:00+00:00,23512.099609375,23517.0,23369.150390625,23406.55078125,0
2025-04-17 06:00:00+00:00,23601.05078125,23634.349609375,23510.30078125,23512.05078125,0
2025-04-17 06:30:00+00:00,23679.25,23682.349609375,23576.30078125,23601.19921875,0
2025-04-17 07:00:00+00:00,23738.349609375,23746.849609375,23672.349609375,23677.900390625,0
2025-04-17 07:30:00+00:00,23775.30078125,23797.400390625,23723.94921875,23738.5,0
2025-04-17 08:00:00+00:00,23845.05078125,23848.80078125,23770.0,23774.349609375,0
2025-04-17 08:30:00+00:00,23834.05078125,23871.25,23783.80078125,23842.400390625,0
2025-04-17 09:00:00+00:00,23858.599609375,23868.900390625,23832.599609375,23833.349609375,0
2025-04-17 09:30:00+00:00,23837.75,23871.30078125,23831.349609375,23857.150390625,0
2025-04-21 04:00:00+00:00,24031.55078125,24037.650390625,23931.25,23958.69921875,0
2025-04-21 04:30:00+00:00,24045.650390625,24061.19921875,24009.30078125,24031.349609375,0
2025-04-21 05:00:00+00:00,24099.900390625,24101.5,24040.75,24045.5,0
2025-04-21 05:30:00+00:00,24125.099609375,24132.69921875,24086.55078125,24101.80078125,0
2025-04-21 06:00:00+00:00,24135.19921875,24143.599609375,24099.05078125,24124.19921875,0
2025-04-21 06:30:00+00:00,24166.69921875,24182.099609375,24125.650390625,24136.44921875,0
2025-04-21 07:00:00+00:00,24177.599609375,24188.44921875,24163.44921875,24167.44921875,0
2025-04-21 07:30:00+00:00,24154.69921875,24188.5,24146.5,24178.099609375,0
2025-04-21 08:00:00+00:00,24150.05078125,24171.599609375,24106.5,24155.55078125,0
2025-04-21 08:30:00+00:00,24138.25,24157.349609375,24133.30078125,24148.900390625,0
2025-04-21 09:00:00+00:00,24145.25,24156.0,24120.0,24138.0,0
2025-04-21 09:30:00+00:00,24121.19921875,24148.19921875,24109.94921875,24146.75,0
2025-04-22 04:00:00+00:00,24166.19921875,24190.30078125,24130.05078125,24132.599609375,0
2025-04-22 04:30:00+00:00,24195.349609375,24215.099609375,24161.900390625,24166.80078125,0
2025-04-22 05:00:00+00:00,24228.099609375,24230.30078125,24193.900390625,24194.25,0
2025-04-22 05:30:00+00:00,24190.150390625,24242.25,24190.150390625,24228.150390625,0
2025-04-22 06:00:00+00:00,24217.900390625,24221.400390625,24166.150390625,24189.55078125,0
2025-04-22 06:30:00+00:00,24192.650390625,24219.69921875,24182.099609375,24217.25,0
2025-04-22 07:00:00+00:00,24180.30078125,24194.94921875,24175.5,24193.25,0
2025-04-22 07:30:00+00:00,24188.650390625,24197.55078125,24168.25,24180.55078125,0
2025-04-22 08:00:00+00:00,24180.0,24192.599609375,24173.599609375,24188.849609375,0
2025-04-22 08:30:00+00:00,24184.150390625,24189.400390625,24173.150390625,24179.599609375,0
2025-04-22 09:00:00+00:00,24171.55078125,24184.69921875,24144.05078125,24183.650390625,0
2025-04-22 09:30:00+00:00,24134.05078125,24181.0,24126.94921875,24172.900390625,0
